09:04:00  0b:1730Mhz/195W  0e:1730Mhz/203W  1b:1730Mhz/132W  1e:1730Mhz/185W
09:04:05  0b:1730Mhz/158W  0e:1730Mhz/149W  1b:1730Mhz/135W  1e:1730Mhz/109W
09:04:10  0b:1730Mhz/143W  0e:1730Mhz/134W  1b:1730Mhz/140W  1e:1730Mhz/84W
09:04:15  0b:1730Mhz/136W  0e:1730Mhz/124W  1b:1730Mhz/112W  1e:1730Mhz/128W
09:04:20  0b:1730Mhz/128W  0e:1730Mhz/158W  1b:1730Mhz/141W  1e:1730Mhz/116W
09:04:25  0b:1730Mhz/125W  0e:1730Mhz/131W  1b:1730Mhz/110W  1e:1730Mhz/124W
09:04:30  0b:1730Mhz/136W  0e:1730Mhz/226W  1b:1730Mhz/174W  1e:1730Mhz/187W
09:04:35  0b:1730Mhz/191W  0e:1730Mhz/195W  1b:1730Mhz/201W  1e:1730Mhz/190W
09:04:40  0b:1730Mhz/192W  0e:1674Mhz/205W  1b:1730Mhz/127W  1e:1730Mhz/195W
09:04:45  0b:1730Mhz/195W  0e:1730Mhz/201W  1b:1608Mhz/197W  1e:1730Mhz/185W
09:04:50  0b:1730Mhz/230W  0e:1730Mhz/181W  1b:1730Mhz/201W  1e:1730Mhz/191W
09:04:55  0b:1730Mhz/188W  0e:1730Mhz/199W  1b:1730Mhz/167W  1e:1730Mhz/200W
09:05:00  0b:1730Mhz/199W  0e:1730Mhz/175W  1b:1730Mhz/207W  1e:1730Mhz/173W
09:05:05  0b:1730Mhz/126W  0e:1730Mhz/206W  1b:1730Mhz/195W  1e:1730Mhz/187W
09:05:10  0b:1730Mhz/193W  0e:1674Mhz/187W  1b:1730Mhz/199W  1e:1730Mhz/192W
09:05:15  0b:1730Mhz/187W  0e:1730Mhz/198W  1b:1730Mhz/204W  1e:1730Mhz/159W
09:05:20  0b:1730Mhz/193W  0e:1674Mhz/168W  1b:1730Mhz/227W  1e:1730Mhz/129W
09:05:25  0b:1730Mhz/167W  0e:1730Mhz/217W  1b:1730Mhz/187W  1e:1730Mhz/187W
09:05:30  0b:1730Mhz/211W  0e:1730Mhz/202W  1b:1730Mhz/199W  1e:1730Mhz/191W
09:05:35  0b:1730Mhz/154W  0e:1730Mhz/204W  1b:1730Mhz/200W  1e:1730Mhz/182W
09:05:41  0b:1730Mhz/147W  0e:1730Mhz/242W  1b:1730Mhz/176W  1e:1730Mhz/187W
09:05:46  0b:1730Mhz/136W  0e:1730Mhz/124W  1b:1730Mhz/138W  1e:1730Mhz/50W
09:05:51  0b:1730Mhz/128W  0e:1730Mhz/157W  1b:1730Mhz/116W  1e:1730Mhz/123W
09:05:56  0b:1730Mhz/148W  0e:1730Mhz/148W  1b:1730Mhz/128W  1e:1730Mhz/135W
09:06:01  0b:1730Mhz/123W  0e:1730Mhz/142W  1b:1730Mhz/129W  1e:1730Mhz/141W
09:06:06  0b:1730Mhz/146W  0e:1730Mhz/135W  1b:1730Mhz/137W  1e:1730Mhz/72W
09:49:25  0b:1730Mhz/38W  0e:1730Mhz/42W  1b:1730Mhz/39W  1e:1730Mhz/39W
09:49:30  0b:1000Mhz/35W  0e:1000Mhz/41W  1b:1000Mhz/41W  1e:1000Mhz/38W
09:49:35  0b:1730Mhz/42W  0e:1000Mhz/36W  1b:1000Mhz/33W  1e:1000Mhz/34W
09:49:40  0b:1000Mhz/34W  0e:1000Mhz/36W  1b:1000Mhz/33W  1e:1000Mhz/34W
09:49:45  0b:1730Mhz/166W  0e:1730Mhz/182W  1b:1730Mhz/172W  1e:1730Mhz/151W
09:49:50  0b:1730Mhz/146W  0e:1730Mhz/138W  1b:1730Mhz/164W  1e:1730Mhz/171W
09:49:55  0b:1730Mhz/181W  0e:1730Mhz/193W  1b:1730Mhz/171W  1e:1730Mhz/175W
09:50:00  0b:1730Mhz/187W  0e:1674Mhz/199W  1b:1730Mhz/186W  1e:1730Mhz/180W
09:50:05  0b:1730Mhz/195W  0e:1674Mhz/195W  1b:1730Mhz/190W  1e:1730Mhz/180W
09:50:10  0b:1730Mhz/163W  0e:1730Mhz/151W  1b:1730Mhz/172W  1e:1730Mhz/163W
09:50:15  0b:1730Mhz/126W  0e:1730Mhz/123W  1b:1730Mhz/125W  1e:1730Mhz/123W
09:50:20  0b:1730Mhz/124W  0e:1730Mhz/123W  1b:1730Mhz/125W  1e:1730Mhz/118W
09:50:25  0b:1730Mhz/236W  0e:1730Mhz/178W  1b:1730Mhz/195W  1e:1730Mhz/188W
09:50:31  0b:1730Mhz/128W  0e:1730Mhz/131W  1b:1730Mhz/128W  1e:1730Mhz/124W
09:50:36  0b:1730Mhz/130W  0e:1730Mhz/125W  1b:1730Mhz/120W  1e:1730Mhz/115W
